url,name,sales_last_72,ticker,image_path,release_date,retail_price,style_code,colorway,number_of_sales,price_premium,average_sale_price
https://stockx.com/nike-dunk-low-off-white-lot-49,Nike Dunk Low Off-White Lot 49,72,NK-NIDLOL49WN,/images/sneakers/nike/basketball/NK-NIDLOL49WN.jpg,08/09/2021,$180,N/A,WHITE/NEUTRAL GREY-MEDIUM GREY-LIGHT GREY,77,329.4%,$690
https://stockx.com/nike-blazer-mid-77-move-to-zero-glacier-ice,Nike Blazer Mid 77 Move to Zero Glacier Ice,70,NK-NIBM7MTSB,/images/sneakers/nike/basketball/NK-NIBM7MTSB.jpg,N/A,$100,DH4505-200,SAIL/BLACK/GLACIER ICE,555,15.0%,$132
https://stockx.com/nike-dunk-low-off-white-lot-1,Nike Dunk Low Off-White Lot 1,68,NK-NIDH1RAWB,/images/sneakers/nike/basketball/NK-NIDH1RAWB.jpg,08/02/2021,$180,DM1602-127,WHITE/METALLIC SILVER-BUTTER,569,622.2%,"$1,157"
https://stockx.com/nike-dunk-low-photon-dust-w,Nike Dunk Low Photon Dust (W),67,NK-NIDLPDWP,/images/sneakers/nike/basketball/NK-NIDLPDWP.jpg,05/19/2021,$100,DD1503-103,WHITE/PHOTON DUST-WHITE,10562,213.0%,$244
https://stockx.com/nike-dunk-low-off-white-lot-26,Nike Dunk Low Off-White Lot 26,63,NK-NIDLOL26WN,/images/sneakers/nike/basketball/NK-NIDLOL26WN.jpg,08/09/2021,$180,N/A,WHITE/NEUTRAL GREY-VACHETTA TAN-SEAFOAM,85,125.0%,$438
https://stockx.com/nike-dunk-low-off-white-lot-50,Nike Dunk Low Off-White Lot 50,63,NK-NIDLOL5BBK,/images/sneakers/nike/basketball/NK-NIDLOL5BBK.jpg,08/02/2021,$180,DM1602-001,BLACK/METALLIC SILVER-BLACK,231,627.8%,"$1,286"
https://stockx.com/nike-dunk-low-undefeated-canteen-dunk-vs-af1-pack,Nike Dunk Low SP UNDEFEATED Canteen Dunk vs. AF1 Pack,62,NK-NIDLUOYCL,/images/sneakers/nike/basketball/NK-NIDLUOYCL.jpg,06/18/2021,$120,DH3061-200,CANTEEN/LEMON FROST-PALOMINO,6362,123.3%,$196
https://stockx.com/nike-dunk-low-coast,Nike Dunk Low Coast (W),62,NK-NIDLCSC,/images/sneakers/nike/basketball/NK-NIDLCSC.jpg,02/18/2021,$100,DD1503-100,SAIL/COAST-UNIVERSITY GOLD,11378,225.0%,$335
https://stockx.com/nike-dunk-high-sail-crimson-tint-w,Nike Dunk High Sail Crimson Tint (W),60,NK-NIDHSCTSC,/images/sneakers/nike/basketball/NK-NIDHSCTSC.jpg,06/26/2021,$110,DD1869-104,SAIL/CRIMSON TINT-SAIL,3142,19.1%,$139
https://stockx.com/nike-dunk-high-ambush-deep-royal,Nike Dunk High AMBUSH Deep Royal,60,NK-NIDHADRDW,/images/sneakers/nike/basketball/NK-NIDHADRDW.jpg,05/18/2021,$180,CU7544-400,DEEP ROYAL BLUE/WHITE-PALE IVORY-BLACK,5697,117.8%,$408
https://stockx.com/nike-dunk-low-off-white-lot-4,Nike Dunk Low Off-White Lot 4,57,NK-NIDLOL4WN,/images/sneakers/nike/basketball/NK-NIDLOL4WN.jpg,08/09/2021,$180,N/A,WHITE/NEUTRAL GREY-PINK-SEA FOAM,74,138.3%,$497
https://stockx.com/nike-dunk-low-off-white-lot-13,Nike Dunk Low Off-White Lot 13,56,NK-NIDLOL13WN,/images/sneakers/nike/basketball/NK-NIDLOL13WN.jpg,08/09/2021,$180,DJ0950-110,WHITE/NEUTRAL GREY-VOLT-UNIVERSITY RED,180,133.3%,$475
https://stockx.com/nike-dunk-low-off-white-lot-34,Nike Dunk Low Off-White Lot 34,56,NK-NIDLOL34WN,/images/sneakers/nike/basketball/NK-NIDLOL34WN.jpg,08/09/2021,$180,N/A,WHITE/NEUTRAL GREY-HOOP ORANGE-MEDIUM YELLOW,397,155.6%,$483
https://stockx.com/nike-dunk-low-retro-animal-pack-zebra,Nike Dunk Low Retro Animal Pack Zebra,55,NK-NIDLRAPBPPM,/images/sneakers/nike/basketball/NK-NIDLRAPBPPM.jpg,06/22/2021,$110,DH7913-001,BLACK/PURE PLATINUM-CANVAS-SAIL,3744,103.7%,$181
https://stockx.com/nike-dunk-low-off-white-lot-30,Nike Dunk Low Off-White Lot 30,53,NK-NIDLOL30WN,/images/sneakers/nike/basketball/NK-NIDLOL30WN.jpg,08/09/2021,$180,N/A,WHITE/NEUTRAL GREY-FRESH WATER-PERFECT PINK,104,206.7%,$503
https://stockx.com/nike-blazer-mid-77-sunset-pulse-w,Nike Blazer Mid 77 Sunset Pulse (W),52,NK-NIBM7SPSS,/images/sneakers/nike/basketball/NK-NIBM7SPSS.jpg,N/A,$100,CZ1055-114,SUMMIT WHITE/SUNSET PULSE-BLACK,1209,30.0%,$112
https://stockx.com/nike-dunk-high-first-use-red,Nike Dunk High First Use Red,51,NK-NIDHFUR,/images/sneakers/nike/basketball/NK-NIDHFUR.jpg,07/31/2021,$120,DH0960-600,UNIVERSITY RED/SAIL,687,27.4%,$145
https://stockx.com/nike-dunk-low-free-99-black,Nike Dunk Low Free 99 Black,51,NK-NIDLF9BBM,/images/sneakers/nike/basketball/NK-NIDLF9BBM.jpg,06/08/2021,$110,DH0952-001,BLACK/MULTICOLOR-MULTICOLOR,5352,80.0%,$183
https://stockx.com/nike-dunk-high-black-varsity-maize,Nike Dunk High Varsity Maize,51,NK-NIDHBVMBV,/images/sneakers/nike/basketball/NK-NIDHBVMBV.jpg,12/09/2020,$120,CZ8149-002,BLACK/VARSITY MAIZE,12791,83.3%,$202
